Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
515,2023,5,3.817,0.982,0.982,768,768,16,4.799,40,0.5,False,0.102,225224.7584,34162,3338,30816,0.0309,0.00086,3.92e-08,0.0317,0.0296,0.0402,8.45e-08,0.0698,34027,35089,3826,4888,34162,225224.7584,0,0,0,53
516,2024,3,3.925,-1.132,-1.132,768,768,32,2.793,40,0.5,False,0.208,348272.7712,53061,5287,47758,0.0835,0.00297,6.05e-08,0.0864,0.0519,0.0697,1.28e-07,0.122,52790,54620,6160,7990,53061,348272.7712,0,0,0,85
517,2025,5,3.925,0.868,0.868,768,768,32,4.793,40,0.5,False,0.124,348272.7712,53061,5287,47758,0.0501,0.00178,6.03e-08,0.0519,0.0306,0.0411,1.28e-07,0.0717,52790,54620,6160,7990,53061,348272.7712,0,0,0,84
518,2026,3,3.885,-1.09,-1.09,768,768,64,2.795,40,0.5,False,0.213,592027.8016,90110,9093,80985,0.14,0.00388,1.02e-07,0.144,0.0304,0.0384,2.16e-07,0.0688,89567,92933,10737,14103,90110,592027.8016,0,0,0,143
519,2027,5,3.939,0.854,0.854,768,768,64,4.793,40,0.5,False,0.129,592027.8016,90110,9093,80985,0.0841,0.00233,1.02e-07,0.0864,0.0186,0.0236,2.16e-07,0.0421,89567,92933,10737,14103,90110,592027.8016,0,0,0,143
52,2028,3,3.985,-1.195,-1.195,1536,128,8,2.79,40,0.5,False,0.0595,160091.04,23600,2444,21148,0.0365,0.000549,3.04e-08,0.037,0.00875,0.0137,5.59e-08,0.0225,23657,24335,2881,3559,23600,160091.04,0,0,0,32
520,2029,3,4.002,-1.213,-1.213,1024,768,4,2.7889999999999997,40,0.5,False,0.0553,127086.8864,19011,1819,17189,0.0285,0.000776,2.03e-08,0.0292,0.0111,0.015,4.77e-08,0.0261,19009,19495,2051,2537,19011,127086.8864,0,0,0,31
521,2030,5,4.002,0.787,0.787,1024,768,4,4.789,40,0.5,False,0.035,127086.8864,19011,1819,17189,0.0171,0.000467,2.04e-08,0.0175,0.00744,0.00999,4.77e-08,0.0174,19009,19495,2051,2537,19011,127086.8864,0,0,0,32
522,2031,3,4.033,-1.245,-1.245,1024,768,8,2.7880000000000003,40,0.5,False,0.0575,160207.4016,24200,2362,21832,0.0352,0.000473,2.9e-08,0.0357,0.00854,0.0133,5.89e-08,0.0218,24195,24873,2723,3401,24200,160207.4016,0,0,0,33
523,2032,5,4.033,0.755,0.755,1024,768,8,4.788,40,0.5,False,0.0794,160207.4016,24200,2362,21832,0.0212,0.000373,2.78e-08,0.0216,0.0247,0.0332,5.96e-08,0.0579,24195,24873,2723,3401,24200,160207.4016,0,0,0,34
524,2033,3,3.79,-0.99,-0.99,1024,768,16,2.8,40,0.5,False,0.0965,225543.8144,34204,3338,30854,0.0491,0.000758,3.96e-08,0.0499,0.0198,0.0269,8.46e-08,0.0466,34193,35255,3956,5018,34204,225543.8144,0,0,0,48
525,2034,5,3.79,1.01,1.01,1024,768,16,4.8,40,0.5,False,0.0578,225543.8144,34204,3338,30854,0.0294,0.000455,3.92e-08,0.0299,0.0118,0.0161,8.46e-08,0.0279,34193,35255,3956,5018,34204,225543.8144,0,0,0,47
526,2035,3,3.834,-1.036,-1.036,1024,768,32,2.798,40,0.5,False,0.133,351889.9904,53103,5287,47792,0.0776,0.00103,6.12e-08,0.0786,0.0228,0.0319,1.29e-07,0.0547,53080,54910,6418,8248,53103,351889.9904,0,0,0,77
527,2036,5,3.834,0.964,0.964,1024,768,32,4.798,40,0.5,False,0.0799,351889.9904,53103,5287,47792,0.0465,0.000622,6.12e-08,0.0472,0.0137,0.0191,1.29e-07,0.0328,53080,54910,6418,8248,53103,351889.9904,0,0,0,77
528,2037,3,3.843,-1.045,-1.045,1024,768,64,2.798,40,0.5,False,0.251,595056.9568,90658,9093,81517,0.137,0.00284,1.03e-07,0.139,0.0469,0.0651,2.15e-07,0.112,90611,93977,11247,14613,90658,595056.9568,0,0,0,136
529,2038,5,4.06,0.726,0.726,1024,768,64,4.786,40,0.5,False,0.152,595056.9568,90658,9093,81517,0.082,0.00171,1.03e-07,0.0837,0.0287,0.0397,2.16e-07,0.0684,90611,93977,11247,14613,90658,595056.9568,0,0,0,135
53,2039,5,4.203,0.575,0.575,1536,128,8,4.7780000000000005,40,0.5,False,0.0816,160091.04,23600,2444,21148,0.0216,0.000322,2.99e-08,0.0219,0.0258,0.0339,5.69e-08,0.0597,23657,24335,2881,3559,23600,160091.04,0,0,0,33
530,2040,3,4.083,-1.298,-1.298,1536,768,4,2.785,40,0.5,False,0.0542,126849.1584,19169,1821,17344,0.0285,0.00076,2.04e-08,0.0292,0.0107,0.0143,4.81e-08,0.025,19198,19684,2088,2574,19169,126849.1584,0,0,0,31
531,2041,5,4.083,0.702,0.702,1536,768,4,4.785,40,0.5,False,0.0343,126849.1584,19169,1821,17344,0.0171,0.000459,2.04e-08,0.0176,0.00719,0.00957,4.81e-08,0.0168,19198,19684,2088,2574,19169,126849.1584,0,0,0,32
532,2042,3,3.961,-1.169,-1.169,1536,768,8,2.792,40,0.5,False,0.15,161826.4544,24473,2364,22101,0.0365,0.00105,2.83e-08,0.0376,0.0471,0.0649,6.01e-08,0.112,24530,25208,2792,3470,24473,161826.4544,0,0,0,39
533,2043,5,3.961,0.831,0.831,1536,768,8,4.792,40,0.5,False,0.0883,161826.4544,24473,2364,22101,0.0219,0.000629,2.82e-08,0.0226,0.0277,0.0381,6.02e-08,0.0658,24530,25208,2792,3470,24473,161826.4544,0,0,0,39
534,2044,3,3.796,-0.996,-0.996,1536,768,16,2.8,40,0.5,False,0.172,226003.0048,34458,3340,31102,0.0536,0.00211,3.87e-08,0.0558,0.0494,0.0665,8.33e-08,0.116,34571,35633,4089,5151,34458,226003.0048,0,0,0,55
535,2045,5,3.863,0.934,0.934,1536,768,16,4.797,40,0.5,False,0.103,226003.0048,34458,3340,31102,0.0322,0.00127,3.86e-08,0.0335,0.0297,0.0399,8.34e-08,0.0696,34571,35633,4089,5151,34458,226003.0048,0,0,0,55
536,2046,3,3.925,-1.132,-1.132,1536,768,32,2.793,40,0.5,False,0.132,351602.2144,53693,5287,48374,0.0775,0.00106,6.12e-08,0.0786,0.0221,0.031,1.29e-07,0.0531,53918,55748,6677,8507,53693,351602.2144,0,0,0,81
537,2047,5,3.925,0.868,0.868,1536,768,32,4.793,40,0.5,False,0.0804,351602.2144,53693,5287,48374,0.0465,0.000639,6.12e-08,0.0472,0.0138,0.0194,1.29e-07,0.0332,53918,55748,6677,8507,53693,351602.2144,0,0,0,78
538,2048,3,3.866,-1.07,-1.07,1536,768,64,2.7960000000000003,40,0.5,False,0.212,595971.583999,91076,9093,81919,0.14,0.00391,1.02e-07,0.144,0.0301,0.0381,2.15e-07,0.0682,91525,94891,11764,15130,91076,595971.583999,0,0,0,144
539,2049,5,4.072,0.714,0.714,1536,768,64,4.786,40,0.5,False,0.128,595971.583999,91076,9093,81919,0.084,0.00235,1.02e-07,0.0864,0.0184,0.0233,2.15e-07,0.0417,91525,94891,11764,15130,91076,595971.583999,0,0,0,143
54,2050,3,3.816,-1.017,-1.017,1536,128,16,2.799,40,0.5,False,0.17,231060.3552,34908,3483,31409,0.0533,0.00143,4.14e-08,0.0547,0.049,0.0664,8.31e-08,0.115,35021,36083,4243,5305,34908,231060.3552,0,0,0,54
540,2051,3,4.012,-1.223,-1.223,2048,768,4,2.7889999999999997,40,0.5,False,0.125,127205.7504,19155,1821,17329,0.0296,0.00114,2.11e-08,0.0307,0.0395,0.0543,4.79e-08,0.0938,19215,19701,2122,2608,19155,127205.7504,0,0,0,31
541,2052,5,4.012,0.777,0.777,2048,768,4,4.789,40,0.5,False,0.0765,127205.7504,19155,1821,17329,0.0178,0.000683,2.1e-08,0.0184,0.0245,0.0336,4.79e-08,0.0581,19215,19701,2122,2608,19155,127205.7504,0,0,0,30
542,2053,3,3.968,-1.177,-1.177,2048,768,8,2.791,40,0.5,False,0.155,162841.1776,24481,2364,22107,0.0365,0.00103,2.83e-08,0.0375,0.0503,0.0673,6.05e-08,0.118,24600,25278,2858,3536,24481,162841.1776,0,0,0,38
543,2054,5,4.046,0.742,0.742,2048,768,8,4.788,40,0.5,False,0.092,162841.1776,24481,2364,22107,0.0219,0.000617,2.82e-08,0.0225,0.0299,0.0396,6.06e-08,0.0695,24600,25278,2858,3536,24481,162841.1776,0,0,0,38
544,2055,3,3.828,-1.029,-1.029,2048,768,16,2.799,40,0.5,False,0.1,227116.5728,34655,3340,31295,0.0494,0.000783,3.98e-08,0.0502,0.021,0.0291,8.41e-08,0.05,34892,35954,4219,5281,34655,227116.5728,0,0,0,50
545,2056,5,3.916,0.877,0.877,2048,768,16,4.793,40,0.5,False,0.0601,227116.5728,34655,3340,31295,0.0296,0.00047,3.92e-08,0.0301,0.0126,0.0175,8.41e-08,0.03,34892,35954,4219,5281,34655,227116.5728,0,0,0,49
546,2057,3,3.849,-1.052,-1.052,2048,768,32,2.797,40,0.5,False,0.188,352556.88,53870,5287,48543,0.0802,0.0019,6.07e-08,0.0822,0.0444,0.0613,1.28e-07,0.106,54343,56173,6935,8765,53870,352556.88,0,0,0,79
547,2058,5,3.849,0.948,0.948,2048,768,32,4.797000000000001,40,0.5,False,0.114,352556.88,53870,5287,48543,0.0482,0.00114,6.04e-08,0.0493,0.0273,0.0376,1.28e-07,0.0649,54343,56173,6935,8765,53870,352556.88,0,0,0,78
548,2059,3,3.834,-1.036,-1.036,2048,768,64,2.798,40,0.5,False,0.214,598692.943999,91092,9093,81919,0.14,0.0039,1.02e-07,0.144,0.0309,0.0388,2.1e-07,0.0697,92037,95403,12277,15643,91092,598692.943999,0,0,0,144
549,2060,5,3.868,0.928,0.928,2048,768,64,4.796,40,0.5,False,0.129,598692.943999,91092,9093,81919,0.0841,0.00234,1.02e-07,0.0864,0.0189,0.0238,2.11e-07,0.0426,92037,95403,12277,15643,91092,598692.943999,0,0,0,144
55,2061,5,3.816,0.983,0.983,1536,128,16,4.7989999999999995,40,0.5,False,0.101,231060.3552,34908,3483,31409,0.032,0.000857,4.13e-08,0.0329,0.0291,0.0394,8.33e-08,0.0684,35021,36083,4243,5305,34908,231060.3552,0,0,0,55
550,2062,3,4.129,-1.346,-1.346,2560,768,4,2.7829999999999995,40,0.5,False,0.0552,128904.88,19596,1823,17767,0.0285,0.000781,2.04e-08,0.0293,0.0111,0.0148,4.9e-08,0.0259,19687,20173,2158,2644,19596,128904.88,0,0,0,31
551,2063,5,4.129,0.654,0.654,2560,768,4,4.7829999999999995,40,0.5,False,0.0356,128904.88,19596,1823,17767,0.0171,0.00047,2.05e-08,0.0176,0.00772,0.0103,4.9e-08,0.018,19687,20173,2158,2644,19596,128904.88,0,0,0,32
552,2064,3,3.978,-1.187,-1.187,2560,768,8,2.7910000000000004,40,0.5,False,0.0586,163364.1792,24629,2366,22251,0.0353,0.000485,2.93e-08,0.0358,0.00884,0.014,5.87e-08,0.0229,24810,25488,2926,3604,24629,163364.1792,0,0,0,33
553,2065,5,3.996,0.793,0.793,2560,768,8,4.789,40,0.5,False,0.0243,163364.1792,24629,2366,22251,0.0207,0.000295,2.94e-08,0.021,0.00123,0.00205,5.86e-08,0.00329,24810,25488,2926,3604,24629,163364.1792,0,0,0,33
554,2066,3,3.854,-1.057,-1.057,2560,768,16,2.797,40,0.5,False,0.155,227714.6464,34624,3340,31260,0.0518,0.00146,3.84e-08,0.0533,0.043,0.059,8.48e-08,0.102,34985,36047,4349,5411,34624,227714.6464,0,0,0,52
555,2067,5,3.854,0.943,0.943,2560,768,16,4.797,40,0.5,False,0.0938,227714.6464,34624,3340,31260,0.0311,0.000875,3.82e-08,0.032,0.0261,0.0358,8.49e-08,0.0619,34985,36047,4349,5411,34624,227714.6464,0,0,0,51
556,2068,3,3.889,-1.094,-1.094,2560,768,32,2.795,40,0.5,False,0.13,353225.0208,53866,5287,48531,0.0812,0.0022,5.95e-08,0.0834,0.0201,0.0261,1.29e-07,0.0463,54587,56417,7193,9023,53866,353225.0208,0,0,0,85
557,2069,5,3.889,0.906,0.906,2560,768,32,4.795,40,0.5,False,0.0788,353225.0208,53866,5287,48531,0.0487,0.00132,5.96e-08,0.0501,0.0125,0.0163,1.29e-07,0.0288,54587,56417,7193,9023,53866,353225.0208,0,0,0,85
558,2070,3,3.846,-1.049,-1.049,2560,768,64,2.797,40,0.5,False,0.251,601141.542399,91663,9093,82474,0.137,0.00276,1.03e-07,0.139,0.0471,0.0649,2.15e-07,0.112,93104,96470,12794,16160,91663,601141.542399,0,0,0,141
559,2071,5,4.011,0.778,0.778,2560,768,64,4.789,40,0.5,False,0.152,601141.542399,91663,9093,82474,0.082,0.00166,1.03e-07,0.0836,0.0289,0.0397,2.15e-07,0.0686,93104,96470,12794,16160,91663,601141.542399,0,0,0,140
56,2072,3,3.902,-1.107,-1.107,1536,128,32,2.795,40,0.5,False,0.211,351518.384,53825,5271,48522,0.0834,0.00302,6.03e-08,0.0864,0.0528,0.0716,1.26e-07,0.124,54050,55880,6659,8489,53825,351518.384,0,0,0,85
560,2073,3,4.084,-1.298,-1.298,3072,768,4,2.7859999999999996,40,0.5,False,0.0542,127073.1232,19198,1823,17368,0.0285,0.000781,2.04e-08,0.0293,0.0107,0.0143,4.8e-08,0.0249,19320,19806,2192,2678,19198,127073.1232,0,0,0,31
561,2074,5,4.084,0.702,0.702,3072,768,4,4.786,40,0.5,False,0.0344,127073.1232,19198,1823,17368,0.0171,0.000471,2.05e-08,0.0176,0.00719,0.0096,4.8e-08,0.0168,19320,19806,2192,2678,19198,127073.1232,0,0,0,31
562,2075,3,3.983,-1.193,-1.193,3072,768,8,2.79,40,0.5,False,0.156,163349.1648,24621,2366,22241,0.0366,0.00104,2.83e-08,0.0376,0.0506,0.0674,6.08e-08,0.118,24864,25542,2992,3670,24621,163349.1648,0,0,0,39
563,2076,5,4.158,0.623,0.623,3072,768,8,4.781000000000001,40,0.5,False,0.0926,163349.1648,24621,2366,22241,0.0219,0.000627,2.82e-08,0.0226,0.0301,0.0399,6.08e-08,0.07,24864,25542,2992,3670,24621,163349.1648,0,0,0,40
564,2077,3,3.789,-0.988,-0.988,3072,768,16,2.801,40,0.5,False,0.172,229739.088,35127,3340,31759,0.0515,0.00151,3.93e-08,0.053,0.0505,0.0689,8.59e-08,0.119,35612,36674,4479,5541,35127,229739.088,0,0,0,54
565,2078,5,3.94,0.853,0.853,3072,768,16,4.793,40,0.5,False,0.103,229739.088,35127,3340,31759,0.0309,0.000906,3.92e-08,0.0318,0.0301,0.0411,8.59e-08,0.0712,35612,36674,4479,5541,35127,229739.088,0,0,0,55
566,2079,3,3.925,-1.132,-1.132,3072,768,32,2.793,40,0.5,False,0.13,356012.6944,54709,5287,49366,0.0812,0.00221,5.96e-08,0.0834,0.0201,0.0261,1.32e-07,0.0462,55678,57508,7451,9281,54709,356012.6944,0,0,0,87
567,2080,5,3.925,0.868,0.868,3072,768,32,4.793,40,0.5,False,0.0788,356012.6944,54709,5287,49366,0.0487,0.00133,5.96e-08,0.0501,0.0125,0.0162,1.32e-07,0.0287,55678,57508,7451,9281,54709,356012.6944,0,0,0,86
568,2081,3,3.855,-1.057,-1.057,3072,768,64,2.798,40,0.5,False,0.213,604880.127999,92667,9093,83462,0.14,0.0039,1.02e-07,0.144,0.0304,0.0384,2.2e-07,0.0689,94604,97970,13308,16674,92667,604880.127999,0,0,0,152
569,2082,5,4.008,0.781,0.781,3072,768,64,4.789,40,0.5,False,0.129,604880.127999,92667,9093,83462,0.0841,0.00235,1.02e-07,0.0864,0.0186,0.0235,2.2e-07,0.0421,94604,97970,13308,16674,92667,604880.127999,0,0,0,149
57,2083,5,3.902,0.893,0.893,1536,128,32,4.795,40,0.5,False,0.125,351518.384,53825,5271,48522,0.05,0.00181,6.01e-08,0.0518,0.0312,0.0422,1.26e-07,0.0734,54050,55880,6659,8489,53825,351518.384,0,0,0,87
570,2084,3,4.057,-1.271,-1.271,3584,768,4,2.7860000000000005,40,0.5,False,0.0553,128144.1504,19380,1823,17549,0.0285,0.000784,2.04e-08,0.0293,0.0111,0.0149,4.88e-08,0.026,19533,20019,2226,2712,19380,128144.1504,0,0,0,31
